ICAO_Code,Location_Name,Latitude,Longitude,Terr_code,ICAO Member State,ICAO_Code
KROC,GREATER ROCHESTER  INTL,43.11914167,-77.67186667,KR,United States,KROC
LGTS,THESSALONIKI/MAKEDONIA,40.51972222,22.97091667,LG,Greece,LGTS
ESSB,STOCKHOLM/BROMMA,59.35444444,17.94222222,ES,Sweden,ESSB
GCXO,TENERIFE NORTE/CIUDAD DE LA LAGUNA,28.48277778,-16.34166667,GC,Spain,GCXO
KVNY,VAN NUYS,34.20980556,-118.4899722,KV,United States,KVNY
GCRR,LANZAROTE/CESAR MANRIQUE LANZAROTE,28.94555556,-13.60527778,GC,Spain,GCRR
ZBSJ,SHIJIAZHUANG/ZHENGDING,38.28166667,114.6983333,ZB,China,ZBSJ
KBFI,BOEING FIELD/KING COUNTRY INTL,47.52997222,-122.3019444,KB,United States,KBFI
SKCL,ALFONSO BONILLA ARAGON/CALI,3.543055556,-76.38166667,SK,Colombia,SKCL
KLIT,BILL AND HILLARY CLINTON NATIONAL/ADAMS FIELD,34.72944444,-92.22477778,KL,United States,KLIT
KSAV,SAVANNAH/HILTON HEAD INTL,32.12758333,-81.20213889,KS,United States,KSAV
KGEG,SPOKANE INTL,47.61902778,-117.5352222,KG,United States,KGEG
VVDN,DA NANG/DA NANG INTERNATIONAL,16.04388889,108.2002778,VV,Viet Nam,VVDN
WBGG,KUCHING INTERNATIONAL,1.485277778,110.345,WB,Malaysia,WBGG
KSYR,SYRACUSE HANCOCK INTL,43.11119444,-76.10630556,KS,United States,KSYR
DTTA,TUNIS/CARTHAGE,36.85111111,10.22694444,DT,Tunisia,DTTA
KPVD,THEODORE FRANCIS GREENE STATE,41.72233333,-71.42772222,KP,United States,KPVD
EBCI,CHARLEROI/BRUSSELS SOUTH,50.46,4.452777778,EB,Belgium,EBCI
LGIR,IRAKLION/NIKOS KAZANTZAKIS,35.33972222,25.18027778,LG,Greece,LGIR
ZLIC,YINCHUAN/HEDONG,38.32,106.3933333,ZL,China,ZLIC
EDDN,NUERNBERG,49.4987,11.07800833,ED,Germany,EDDN
EGNT,NEWCASTLE,55.03805556,-1.689722222,EG,United Kingdom,EGNT
TTPP,"PIARCO,TRINIDAD",10.59527778,-61.33722222,TT,Trinidad and Tobago,TTPP
WIDD,BATAM/HANG NADIM,1.118888889,104.1138889,WI,Indonesia,WIDD
RCKH,KAOHSIUNG INTERNATIONAL,22.57694444,120.3502778,RC,China,RCKH
LPFR,FARO,37.01444444,-7.965833333,LP,Portugal,LPFR
VRMM,VELANA INTERNATIONAL AIRPORT,4.191666667,73.52916667,VR,Maldives,VRMM
YBCS,CAIRNS/CAIRNS INTL,-16.88583333,145.7552778,YB,Australia,YBCS
KDAY,JAMES M. COX DAYTON INTL,39.90225,-84.21941667,KD,United States,KDAY
MDPC,PUNTA CANA INTL.,18.57078056,-68.36618611,MD,Dominican Republic,MDPC
VAAH,SARDAR VALLABH BHAI PATEL INTERNATIONAL AIRPORT AHMEDABAD,23.07119444,72.62643889,VA,India,VAAH
OEMA,MADINAH/PRINCE MOHAMMAD BIN  ABDULAZIZ INTERNATIONAL,24.55027778,39.70583333,OE,Saudi Arabia,OEMA
ZBBB,BEIJING CITY,39.9611111,116.2566667,ZB,China,ZBBB
KFSD,JOE FOSS FIELD,43.58201111,-96.74191389,KF,United States,KFSD
MSLP,AEROPUERTO INTL SAN OSCAR ARNULFO ROMERO Y GALDAMEZ,13.44093611,-89.05575,MS,El Salvador,MSLP
LCLK,LARNAKA/INTL,34.87888889,33.63027778,LC,Cyprus,LCLK
TNCM,ST. MAARTEN/PRINCES JULIANA INTERNATIONAL AIRPORT,18.04092778,-63.10895833,TN,Netherlands,TNCM
LBSF,SOFIA,42.695,23.40833333,LB,Bulgaria,LBSF
EGAC,BELFAST/CITY,54.61805556,-5.8725,EG,United Kingdom,EGAC
LICJ,PALERMO/PUNTA RAISI,38.18194444,13.09944444,LI,Italy,LICJ
MMTJ,TIJUANA,32.54105833,-116.9699694,MM,Mexico,MMTJ
SEGU,GUAYAQUIL/JOSE JOAQUIN DE OLMEDO INTL,-2.157777778,-79.88388889,SE,Ecuador,SEGU
SBBE,"BELEM/VAL DE CANS/JULIO CEZAR RIBEIRO, PA",-1.384722222,-48.47888889,SB,Brazil,SBBE
LTAF,ADANA,36.98222222,35.28027778,LT,Türkiye,LTAF
LMML,LUQA AIRPORT,35.85754167,14.47743889,LM,Malta,LMML
LEBB,BILBAO,43.30111111,-2.910555556,LE,Spain,LEBB
ZGUH,ZHUHAI/JIUZHOU,22.01666667,113.3333333,ZG,China,ZGUH
HTDA,"DAR ES SALAAM/JULIUS NYERERE APP, TWR, NOF, MET, COM, CIVIL AIRLINES",-6.878111111,39.202625,HT,United Republic of Tanzania,HTDA
USSS,YEKATERINBURG/KOLTSOVO,56.74305556,60.80305556,US,Russian Federation,USSS
RJSS,SENDAI,38.13972222,140.9169444,RJ,Japan,RJSS
YBCG,GOLD COAST,-28.16444444,153.5047222,YB,Australia,YBCG
OIIE,TEHRAN/IMAM KHOMAINI INTL,35.41611111,51.15222222,OI,Iran (Islamic Republic of),OIIE
KALB,ALBANY INTL,42.74911389,-73.80197778,KA,United States,KALB
SBGO,"GOIANIA/SANTA GENOVEVA, GO",-16.6325,-49.22111111,SB,Brazil,SBGO
EGAA,BELFAST/ALDERGROVE,54.6575,-6.215833333,EG,United Kingdom,EGAA
EKBI,BILLUND,55.74032222,9.151777778,EK,Denmark,EKBI
CYYJ,"VICTORIA INTL, BC",48.64716389,-123.4257417,CY,Canada,CYYJ
ZSWX,WUXI/SHUOFANG,31.49333333,120.4283333,ZS,China,ZSWX
ENTC,TROMSO/LANGNES,69.68138889,18.91777778,EN,Norway,ENTC
LIRP,PISA/S. GIUSTO (MIL),43.68277778,10.39555556,LI,Italy,LIRP
KMHT,MANCHESTER,42.93280556,-71.43575,KM,United States,KMHT
KGSP,GREENVILLE SPARTANBURG INTL,34.89566944,-82.21885833,KG,United States,KGSP
KMSN,DANE COUNTY RGNL-TRUAX FIELD,43.13987778,-89.33750278,KM,United States,KMSN
CYXE,"SASKATOON/JOHN G. DIEFENBAKER INTL, SK",52.17096111,-106.6999556,CY,Canada,CYXE
PHKO,KONA INTL AT KEAHOLE ,19.73876389,-156.0456306,PH,United States,PHKO
MUHA,LA HABANA/JOSE MARTI INTL.,22.98916667,-82.40916667,MU,Cuba,MUHA
SBEG,"MANAUS/EDUARDO GOMES, AM",-3.041111111,-60.05055556,SB,Brazil,SBEG
LIMF,TORINO/CASELLE,45.2025,7.649444444,LI,Italy,LIMF
KLEX,BLUE GRASS,38.03675,-84.60863889,KL,United States,KLEX
ENBO,BODO,67.26916667,14.36527778,EN,Norway,ENBO
DNAA,ABUJA/NNAMDI AZIKIWE,9.006666667,7.263055556,DN,Nigeria,DNAA
YSCB,CANBERRA,-35.306822,149.195033,YS,Australia,YSCB
GCFV,FUERTEVENTURA,28.45277778,-13.86388889,GC,Spain,GCFV
EYVI,VILNIUS/INTERNATIONAL,54.63694444,25.28777778,EY,Lithuania,EYVI
UBBB,HEYDAR ALIYEV INTERNATIONAL AIRPORT,40.46972222,50.05138889,UB,Azerbaijan,UBBB
KBED,LAURENCE G HANSCOM FLD,42.46994444,-71.289,KB,United States,KBED
KCAE,COLUMBIA MTROPOLITAN,33.93883611,-81.11953611,KC,United States,KCAE
EGHI,SOUTHAMPTON,50.95027778,-1.356666667,EG,United Kingdom,EGHI
AYPY,PORT MORESBY,-9.440277778,147.2186111,AY,Papua New Guinea,AYPY
LDZA,ZAGREB/FRANJO TUDJMAN,45.74293056,16.06877778,LD,Croatia,LDZA
BIKF,KEFLAVIK,63.985,-22.60555556,BI,Iceland,BIKF
KPSP,PALM SPRINGS INTL,33.82966667,-116.5066944,KP,United States,KPSP
KSBA,SANTA BARBARA MUNI,34.42619444,-119.8415,KS,United States,KSBA
WAJJ,JAYAPURA/SENTANI,-2.571944444,140.5116667,WA,Indonesia,WAJJ
KMAF,MIDLAND INTL,31.94252778,-102.2019167,KM,United States,KMAF
UNNT,NOVOSIBIRSK/TOLMACHEVO,55.03333333,82.59916667,UN,Russian Federation,UNNT
EETN,LENNART MERI TALLINN,59.41333333,24.8325,EE,Estonia,EETN
EPGD,GDANSK IM LECHA WALESY,54.3775,18.46611111,EP,Poland,EPGD
EPKK,KRAKOW/BALICE,50.07777778,19.78472222,EP,Poland,EPKK
MMSD,SAN JOSE DEL CABO,23.15207222,-109.7207472,MM,Mexico,MMSD
DGAA,ACCRA/KOTOKA INTERNATIONAL,5.604413889,-0.167544444,DG,Ghana,DGAA
WBGR,MIRI,4.3225,113.9872222,WB,Malaysia,WBGR
SBFL,"FLORIANOPOLIS/HERCILIO LUZ,SC",-27.67027778,-48.5525,SB,Brazil,SBFL
KPWM,PORTLAND INTL JETPORT,43.64564167,-70.30861389,KP,United States,KPWM
LEZL,SEVILLA,37.41805556,-5.898888889,LE,Spain,LEZL
EGGP,LIVERPOOL,53.33361111,-2.849722222,EG,United Kingdom,EGGP
UACC,ASTANA,51.0225,71.46611111,UA,Kazakhstan,UACC
RJFM,MIYAZAKI,31.87722222,131.4486111,RJ,Japan,RJFM
LGRP,RODOS/DIAGORAS,36.40527778,28.08611111,LG,Greece,LGRP
RCSS,TAIPEI/SONGSHAN,25.06972222,121.5525,RC,China,RCSS
KCAK,AKRON-CANTON REGIONAL,40.91505556,-81.44363889,KC,United States,KCAK
KLGB,LONG BEACH/DAUGHERTY FIELD,33.81792778,-118.1518889,KL,United States,KLGB
HEGN,HURGHADA / INTL,27.17861111,33.80083333,HE,Egypt,HEGN
EGNM,LEEDS BRADFORD,53.86611111,-1.660833333,EG,United Kingdom,EGNM
ZPJH,XISHUANGBANNA/GASA,21.975,100.7616667,ZP,China,ZPJH
UMMS,MINSK-2,53.8825,28.03083333,UM,Belarus,UMMS
CYLW,"KELOWNA, BC",49.95720833,-119.3779194,CY,Canada,CYLW
CYQT,"THUNDER BAY, ON",48.37199444,-89.32170556,CY,Canada,CYQT
PHLI,LIHUE,21.97598056,-159.3389556,PH,United States,PHLI
MGGT,LA AURORA,14.58333333,-90.5275,MG,Guatemala,MGGT
VDSR,SIEM REAP,13.41090556,103.8123333,VD,Cambodia,VDSR
KOPF,OPA-LOCKA EXECUTIVE,25.90741667,-80.27822222,KO,United States,KOPF
OIMM,MASHHAD/SHAHID HASHEMI NEJAD INTL,36.23416667,59.645,OI,Iran (Islamic Republic of),OIMM
KMDT,HARRISBURG INTL,40.19318889,-76.76261944,KM,United States,KMDT
LIBD,BARI/PALESE,41.13805556,16.765,LI,Italy,LIBD
MDSD,SANTO DOMINGO/INTL JOSE FRANCISCO PENA GOMEZ,18.42966389,-69.668925,MD,Dominican Republic,MDSD
SBVT,"VITORIA/EURICO DE AGUIAR SALLES, ES",-20.25805556,-40.28638889,SB,Brazil,SBVT
ZLXN,XINING/CAOJIABAO,36.53166667,102.0383333,ZL,China,ZLXN
SBCY,"CUIABA/MARECHAL RONDON, MT",-15.65,-56.1175,SB,Brazil,SBCY
MMPR,PUERTO VALLARTA,20.68007222,-105.2542,MM,Mexico,MMPR
KFXE,FORT LAUDERDALE EXECUTIVE,26.19728056,-80.17070833,KF,United States,KFXE
WIPP,PALEMBANG/SULTAN MAHMUD BADARUDDIN II,-2.900277778,104.7,WI,Indonesia,WIPP
GMMX,MARRAKECH/MENARA,31.60861111,-8.040833333,GM,Morocco,GMMX
KLBB,LUBBOCK PRESTON SMITH INTL,33.66366667,-101.8205556,KL,United States,KLBB
OPLA,LAHORE/ALLAP INTERNATIONAL,31.52156111,74.404575,OP,Pakistan,OPLA
EBLG,LIEGE/LIEGE,50.63638889,5.442777778,EB,Belgium,EBLG
EDDW,BREMEN,53.0474,8.786747222,ED,Germany,EDDW
SKCG,RAFAEL NUNEZ/CARTAGENA,10.44194444,-75.51277778,SK,Colombia,SKCG
KBTR,"BATON ROUGE METROPOLITAN,RYAN FIELD",30.53291667,-91.14988889,KB,United States,KBTR
KASE,ASPEN-PITKIN CO/SARDY FIELD,39.22188889,-106.8682222,KA,United States,KASE
LIRQ,FIRENZE/PERETOLA,43.80861111,11.20277778,LI,Italy,LIRQ
SPZO,CUSCO/INTL. TENIENTE FAP ALEJANDRO VELASCO ASTETE,-13.53572222,-71.93878056,SP,Peru,SPZO
LTFE,MUGLA/MILAS-BODRUM,37.24944444,27.66472222,LT,Türkiye,LTFE
EHEH,EINDHOVEN/EINDHOVEN,51.45,5.374444444,EH,Netherlands,EHEH
KFAT,FRESNO YOSEMITE INTL,36.77655556,-119.7188333,KF,United States,KFAT
HESH,SHARM EL SHEIKH / INTL,27.97861111,34.39333333,HE,Egypt,HESH
KBTV,BURLINGTON INTL,44.47195278,-73.153275,KB,United States,KBTV
KCID,"CEDAR RAPIDS MUNI,IA.",41.88468611,-91.71079722,KC,United States,KCID
KPNS,PENSACOLA INTL,30.47341667,-87.18661111,KP,United States,KPNS
LIEE,CAGLIARI/ELMAS,39.24722222,9.056111111,LI,Italy,LIEE
KBIL,BILLINGS LOGAN INTL,45.80784722,-108.5435417,KB,United States,KBIL
KXNA,NORTHWEST ARKANSAS RGNL,36.28157778,-94.30776389,KX,United States,KXNA
LTBS,MUGLA/DALAMAN (MIL.CIV.),36.7125,28.79138889,LT,Türkiye,LTBS
TNCA,ARUBA/ QUEEN BEATRIX INTERNATIONAL AIRPORT,12.50138333,-70.01523056,TN,Netherlands,TNCA
RJFT,KUMAMOTO,32.83722222,130.8552778,RJ,Japan,RJFT
WAOO,BANJARMASIN/SYAMSUDIN NOOR,-3.439722222,114.7527778,WA,Indonesia,WAOO
WICC,BANDUNG/HUSEIN SASTRANEGARA,-6.901944444,107.5761111,WI,Indonesia,WICC
KPWK,CHICAGO EXECUTIVE,42.11427778,-87.90152778,KP,United States,KPWK
KCOS,CITY OF COLORADO SPRINGS MUNI,38.80581111,-104.7007722,KC,United States,KCOS
RJFU,NAGASAKI,32.91694444,129.9136111,RJ,Japan,RJFU
MKJS,MONTEGO BAY/SANGSTER,18.50366944,-77.91338889,MK,Jamaica,MKJS
ESMS,MALMO,55.54833333,13.35333333,ES,Sweden,ESMS
KPTK,OAKLAND COUNTRY INTL,42.66563611,-83.42050556,KP,United States,KPTK
CYYT,"ST. JOHN'S INTL, NL",47.61861944,-52.75241944,CY,Canada,CYYT
VDPP,PHNOM PENH,11.54666667,104.8441667,VD,Cambodia,VDPP
LEMH,MENORCA,39.8625,4.218611111,LE,Spain,LEMH
KAPF,NAPLES MUNI,26.15243889,-81.77563611,KA,United States,KAPF
RJOM,MATSUYAMA,33.82722222,132.6997222,RJ,Japan,RJOM
LFOB,BEAUVAIS-TILLE,49.45444444,2.112777778,LF,France,LFOB
KSUS,SPIRIT OF ST LOUIS,38.66211111,-90.65205556,KS,United States,KSUS
ORBI,BAGHDAD INTERNATIONAL AIRPORT,33.26253889,44.23457778,OR,Iraq,ORBI
KSRQ,SARASOTA/BRADENTON INTL,27.39544444,-82.55438889,KS,United States,KSRQ
KCHA,LOVELL FIELD,35.03519444,-85.20355556,KC,United States,KCHA
VTSG,KRABI,8.100163889,98.98531389,VT,Thailand,VTSG
PAFA,FAIRBANKS INTL,64.81510833,-147.8564472,PA,United States,PAFA
LOWS,SALZBURG,47.79444444,13.00333333,LO,Austria,LOWS
URSS,SOCHI,43.44444444,39.94694444,UR,Russian Federation,URSS
KMMU,MORRISTOWN MUNI,40.79933333,-74.41488889,KM,United States,KMMU
VTSM,SURAT THANI/SAMUI,9.548888889,100.0625,VT,Thailand,VTSM
LIPX,VERONA/VILLAFRANCA,45.39638889,10.88777778,LI,Italy,LIPX
KFAR,HECTOR INTL,46.92063889,-96.81575,KF,United States,KFAR
KSGF,SPRINGFIELD-BRANSON NATIONAL,37.24566667,-93.38863889,KS,United States,KSGF
CYQR,"REGINA INTL, SK",50.43219167,-104.6660528,CY,Canada,CYQR
EPKT,KATOWICE/PYRZOWICE,50.47416667,19.08,EP,Poland,EPKT
WMKC,KOTA BHARU/SULTAN ISMAIL PETRA,6.167777778,102.2908333,WM,Malaysia,WMKC
URKK,KRASNODAR/PASHKOVSKIY,45.03472222,39.17027778,UR,Russian Federation,URKK
LIEO,OLBIA/COSTA SMERALDA,40.89861111,9.517777778,LI,Italy,LIEO
TNCC,CURACAO/HATO CURACAO INTERNATIONAL AIRPORT,12.18891389,-68.95968889,TN,Netherlands,TNCC
UKFF,SIMFEROPOL,45.0522222,33.9738889,UK,Ukraine,UKFF
KSHV,SHREVEPORT RGNL,32.44652778,-93.82602778,KS,United States,KSHV
PGUM,GUAM INTL,13.48395,144.797125,PG,United States,PGUM
HEBA,BORG EL ARAB / INTL,30.91805556,29.69583333,HE,Egypt,HEBA
VEGT,"LOKPRIYA GOPINATH BORDOLOI INTERNATIONAL, GUWAHATI",26.10502222,91.58543889,VE,India,VEGT
LJLJ,LJUBLJANA/BRNIK,46.22448611,14.45604722,LJ,Slovenia,LJLJ
KHSV,HUNTSVILLE INTL-CARL T JONES FIELD,34.63719444,-86.77505278,KH,United States,KHSV
TFFR,"POINTE-A-PITRE,LE RAIZET, GUADELOUPE",16.26416667,-61.52583333,TF,France,TFFR
WIMG,GAYO LUES/BLANGKEJEREN,-0.875,100.3519444,WI,Indonesia,WIMG
KJAN,JACKSON-MEDGAR WILEY EVERS INTL,32.31116667,-90.07588889,KJ,United States,KJAN
KILM,WILMINGTON INTL,34.27113889,-77.90288889,KI,United States,KILM
UTTT,TASHKENT ISLAM KARIMOV,41.25666667,69.28166667,UT,Uzbekistan,UTTT
KADS,ADDISON,32.96855556,-96.83644444,KA,United States,KADS
VOTV,THIRUVANANTHAPURAM INTERNATIONAL,8.479483333,76.92001389,VO,India,VOTV
EGJJ,JERSEY,49.20805556,-2.195555556,EG,United Kingdom,EGJJ
KEYW,KEY WEST INTL,24.55611944,-81.75995556,KE,United States,KEYW
KFTW,FORT WORTH MEACHAM INTL,32.81976944,-97.36245,KF,United States,KFTW
ZULS,LHASA/GONGGAR,29.29666667,90.91166667,ZU,China,ZULS
KMRY,MONTEREY RGNL,36.58695,-121.8427806,KM,United States,KMRY
VTSS,SONGKHLA/HAT YAI INTL AIRPORT,6.932777778,100.395,VT,Thailand,VTSS
KAVL,ASHEVILLE RGNL,35.43444444,-82.54272778,KA,United States,KAVL
KMYR,MYRTLE BEACH INTL,33.67973889,-78.92831944,KM,United States,KMYR
TBPB,BRIDGETOWN/GRANTLEY ADAMS INTERNATIONAL AIRPORT,13.07472222,-59.49222222,TB,Barbados,TBPB
KPIE,ST. PETE-CLEARWATER INTL,27.90869444,-82.6865,KP,United States,KPIE
MMLO,LEON,20.9933,-101.4809611,MM,Mexico,MMLO
SKBQ,BARRANQUILLA ERNESTO CORTISSOZ/BARRANQUILLA,10.88944444,-74.78055556,SK,Colombia,SKBQ
CYMM,"FORT MCMURRAY, AB",56.65319722,-111.2233306,CY,Canada,CYMM
EGJB,GUERNSEY,49.435,-2.602777778,EG,United Kingdom,EGJB
ROIG,NEW ISHIGAKI,24.39638889,124.245,RO,Japan,ROIG
KMKC,CHARLES B. WHEELER DOWNTOWN,39.12294444,-94.59283333,KM,United States,KMKC
RPMD,"FRANCISCO BANGOY, DAVAO",7.125555556,125.6458333,RP,Philippines,RPMD
KBZN,BOZEMAN YELLOWSTONE INTL,45.77723333,-111.1502583,KB,United States,KBZN
WMKL,LANGKAWI INTERNATIONAL,6.339444444,99.73361111,WM,Malaysia,WMKL
EGLF,FARNBOROUGH,51.27527778,-0.7775,EG,United Kingdom,EGLF
KTLH,TALLAHASSEE RGNL,30.39675278,-84.35086667,KT,United States,KTLH
VYMD,MANDALAY INTERNATIONAL,21.70107222,95.97745556,VY,Myanmar,VYMD
WIHH,JAKARTA/HALIM PERDANAKUSUMA,-6.2675,106.8863889,WI,Indonesia,WIHH
YPDN,DARWIN,-12.41472222,130.8766667,YP,Australia,YPDN
VILK,"CHAUDHARY CHARAN SINGH INTERNATIONAL AIRPORT, LUCKNOW",26.76185556,80.88343056,VI,India,VILK
KCHO,CHARLOTTESVILLE-ALBEMARLE,38.13964167,-78.45234167,KC,United States,KCHO
VIJP,JAIPUR INTERNATIONAL,26.82416667,75.8025,VI,India,VIJP
EHRD,ROTTERDAM/ROTTERDAM,51.95694444,4.437222222,EH,Netherlands,EHRD
WIBB,PEKANBARU/SULTAN SYARIF KASIM II,0.462222222,101.4452778,WI,Indonesia,WIBB
KLUK,CINCINNATI MUNI AIRPORT LUNKEN FIELD,39.10334444,-84.41861389,KL,United States,KLUK
WIOO,PONTIANAK/SUPADIO,-0.145555556,109.4036111,WI,Indonesia,WIOO
KFWA,FORT WAYNE INTL,40.97847222,-85.19516667,KF,United States,KFWA
SBRP,"RIBEIRAO PRETO/LEITE LOPES,   SP",-21.13638889,-47.77666667,SB,Brazil,SBRP
KLFT,LAFAYETTE RGNL,30.20502778,-91.98775,KL,United States,KLFT
EPWR,WROCLAW/STRACHOWICE,51.10277778,16.88583333,EP,Poland,EPWR
KCRP,CORPUS CHRISTI INTL,27.77219444,-97.50241667,KC,United States,KCRP
LUKK,CHISINAU/INTERNATIONAL,46.92777778,28.93083333,LU,Republic of Moldova,LUKK
LFST,STRASBOURG-ENTZHEIM,48.54194444,7.634444444,LF,France,LFST
VGEG,SHAH AMANAT INTL. CHATTOGRAM,22.25702222,91.82220833,VG,Bangladesh,VGEG
MMTO,TOLUCA,19.33708889,-99.56603056,MM,Mexico,MMTO
EDDC,DRESDEN,51.13434444,13.768,ED,Germany,EDDC
LPMA,MADEIRA,32.69416667,-16.77805556,LP,Portugal,LPMA
SBBH,"BELO HORIZONTE/PAMPULHA, CARLOS DRUMMOND DE ANDRADE, MG",-19.85194444,-43.95055556,SB,Brazil,SBBH
HUEN,ENTEBBE (INTL),0.040813889,32.44054167,HU,Uganda,HUEN
KACK,NANTUCKET MEMORIAL,41.252975,-70.05991111,KA,United States,KACK
KLRD,LAREDO INTL,27.54419444,-99.46158333,KL,United States,KLRD
KEGE,EAGLE COUNTY RGNL,39.64276111,-106.9159333,KE,United States,KEGE
KBIS,BISMARCK MUNI,46.77272222,-100.74575,KB,United States,KBIS
RJOA,HIROSHIMA,34.43611111,132.9194444,RJ,Japan,RJOA
RJBE,KOBE,34.63277778,135.2238889,RJ,Japan,RJBE
KEUG,MAHLON SWEET FIELD,44.12458333,-123.2119722,KE,United States,KEUG
KECP,NORTHWEST FLORIDA BEACHES INTL,30.35825,-85.79561111,KE,United States,KECP
KROA,ROANOKE RGNL/WOODRUM FIELD,37.32546944,-79.97542778,KR,United States,KROA
KSBN,SOUTH BEND INTL,41.70822222,-86.31733333,KS,United States,KSBN
MBPV,PROVIDENCIALES INTERNATIONAL,21.77376389,-72.268675,MB,United Kingdom,MBPV
MWCR,OWEN ROBERTS INTL/GRAND CAYMAN,19.29278056,-81.35776667,MW,United Kingdom,MWCR
KRAP,RAPID CITY RGNL,44.04532222,-103.0573694,KR,United States,KRAP
FAPE,CHIEF DAWID STUURMAN INTERNATIONAL AIRPORT,-33.99001389,25.61027778,FA,South Africa,FAPE
TIST,CYRIL E. KING,18.33730556,-64.97333333,TI,United States,TIST
KJAC,JACKSON HOLE,43.60733333,-110.73775,KJ,United States,KJAC
KGRB,AUSTIN STRAUBEL INTL,44.48463333,-88.12971111,KG,United States,KGRB
EGNS,ISLE OF MAN,54.08333333,-4.623333333,EG,United Kingdom,EGNS
PHTO,HILO INTL,19.72026389,-155.0484694,PH,United States,PHTO
KSFB,ORLANDO SANFORD INTL,28.77717778,-81.23491389,KS,United States,KSFB
KMFR,ROGUE VALLEY INTL-MEDFORD,42.37422778,-122.8734972,KM,United States,KMFR
KSMO,SANTA MONICA MUNI,34.01581944,-118.4513056,KS,United States,KSMO
KABE,LEHIGH VALLEY INTL,40.65236111,-75.44040556,KA,United States,KABE
UGTB,TBILISI/TBILISI,41.66916667,44.95472222,UG,Georgia,UGTB
LATI,TIRANA,41.41472222,19.72055556,LA,Albania,LATI
EDFH,FRANKFURT-HAHN,49.94581944,7.261077778,ED,Germany,EDFH
KMFE,MC ALLEN MILLER INTL,26.17583333,-98.23861111,KM,United States,KMFE
UWWW,SAMARA/KURUMOCH,53.50111111,50.15388889,UW,Russian Federation,UWWW
YBTL,TOWNSVILLE/TOWNSVILLE INTL,-19.2525,146.7652778,YB,Australia,YBTL
GOOY,DAKAR/LEOPOLD SEDAR SENGHOR,14.74383333,-17.47930556,GO,Senegal,GOOY
WAMM,MANADO/SAM RATULANGI,1.545555556,124.925,WA,Indonesia,WAMM
ENTO,SANDEFJORD/TORP,59.18666667,10.25861111,EN,Norway,ENTO
DIAP,FELIX HOUPHOUET BOIGNY D'ABIDJAN AEROPORT INTERNATIONAL,5.254444444,-3.928611111,DI,Côte d'Ivoire,DIAP
KMLI,QUAD CITY INTL,41.44827778,-90.50752778,KM,United States,KMLI
MMHO,HERMOSILLO,29.09581389,-111.0478583,MM,Mexico,MMHO
NFFN,NADI/INTL,-17.75638889,177.4436111,NF,Fiji,NFFN
FIMP,SIR SEEWOOSAGUR RAMGOOLAM INTERNATIONAL AIRPORT,-20.43,57.68305556,FI,Mauritius,FIMP
EINN,SHANNON,52.70194444,-8.924722222,EI,Ireland,EINN
LGKR,KERKIRA/IOANNIS KAPODISTRIAS,39.60194444,19.91222222,LG,Greece,LGKR
CYXL,"SIOUX LOOKOUT, ON",50.11416667,-91.9055,CY,Canada,CYXL
CYTS,"TIMMINS/VICTOR M. POWER, ON",48.57065833,-81.37663611,CY,Canada,CYTS
RJFO,OITA,33.47944444,131.7372222,RJ,Japan,RJFO
EICK,CORK,51.84138889,-8.491111111,EI,Ireland,EICK
NZNS,NELSON,-41.29833333,173.2211111,NZ,New Zealand,NZNS
URRR,ROSTOV-NA-DONU,47.25833333,39.81805556,UR,Russian Federation,URRR
LDSP,SPLIT/KASTELA,43.53894444,16.29796389,LD,Croatia,LDSP
KAMA,RICK HUSBAND AMARILLO INTL,35.21936111,-101.7059167,KA,United States,KAMA
KAGS,AUGUSTA RGNL AT BUSH FIELD,33.36994444,-81.9645,KA,United States,KAGS
FNLU,LUANDA/4 DE FEVEREIRO,-8.855277778,13.23388889,FN,Angola,FNLU
KPIA,GENERAL DOWNING-PEORIA INTL,40.66419444,-89.69325,KP,United States,KPIA
LFQQ,LILLE-LESQUIN,50.56333333,3.086944444,LF,France,LFQQ
OISS,SHIRAZ/SHAHID DASTGHAIB INTL,29.54027778,52.58861111,OI,Iran (Islamic Republic of),OISS
CYHM,"HAMILTON, ON",43.17365556,-79.93507778,CY,Canada,CYHM
LEST,SANTIAGO/ROSALIA DE CASTRO,42.89638889,-8.415277778,LE,Spain,LEST
MMMD,MERIDA,20.93702222,-89.65769444,MM,Mexico,MMMD
SACO,CORDOBA/ING. AER L.V. TARAVELLA (CBA),-31.31,-64.20833333,SA,Argentina,SACO
KGJT,GRAND JUNCTION REGIONAL,39.12241667,-108.52675,KG,United States,KGJT
LFMT,MONTPELLIER MEDITERRANEE,43.58333333,3.961388889,LF,France,LFMT
KLAN,CAPITAL REGION INTL,42.77863889,-84.58619444,KL,United States,KLAN
FSIA,SEYCHELLES INTERNATIONAL AIRPORT,-4.674344444,55.52185278,FS,Seychelles,FSIA
UIII,IRKUTSK,52.26722222,104.3947222,UI,Russian Federation,UIII
UWUU,UFA,54.55777778,55.87388889,UW,Russian Federation,UWUU
KBGR,BANGOR INTL,44.80744444,-68.82813889,KB,United States,KBGR
VOCB,COIMBATORE,11.02691111,77.04180278,VO,India,VOCB
KBCT,BOCA RATON,26.3785,-80.10769444,KB,United States,KBCT
EKYT,AALBORG (CIV/MIL),57.09278889,9.849163889,EK,Denmark,EKYT
